Category;OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;2;67108864;14.74;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;3;67108864;14.75;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;4;67108864;14.77;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;5;67108864;14.74;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;6;67108864;14.75;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;7;67108864;14.74;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;8;67108864;14.75;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;9;67108864;14.76;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;10;67108864;14.76;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;11;67108864;14.76;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;12;67108864;14.76;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;13;67108864;14.75;0;0;0;0
Primitive_Bool_InOut;Win32NT;DllImport;NegateBool;.NET Framework 4.8;;Workload;Result;14;67108864;14.74;0;0;0;0
